,drop_black_pos_y,drop_black_pos_z,drop_black_pos_x,drop_white_pos_x,drop_white_pos_y,drop_white_pos_z,max_belt
0,-0.025125462721772296,-1.1536564229370878,-1.2833084012167093,-1.2830675589741614,0.6593995588842609,-0.6298956478598721,0.0
1,-0.684183251239275,-1.412901613399435,-1.2040624186841522,-1.2040901235611592,0.7410621994122081,-1.2188152607379203,0.0
2,-0.689872494048876,-1.437619034029078,-1.1953379259047485,-1.1954464497595105,0.7347040236383685,-0.7167328444485127,0.0
3,-0.6839330518978587,-1.408691011959628,-1.2042545031015366,-1.204276444468828,0.7402573299159765,-1.247005494537198,0.0
4,-0.6906074363219068,-1.437360067306015,-1.1952747918546422,-1.1953886872405266,0.7338090044098521,-0.6646014688358971,0.0
5,-0.12917518340587503,-1.2290823685600372,-1.2637745815867423,-1.2636423169642308,0.6488837596139496,-0.6047173600146853,0.0
6,-0.08536933249816492,-1.1818143034198816,-1.2638628904403355,-1.2635453914865262,0.6504961545242488,-1.5922175023875975,0.0
7,-0.6887804985094569,-1.4330729786569911,-1.1953855946698488,-1.1953726329716827,0.737098359712273,-1.5510054007042668,0.0
8,-0.6878042351123796,-1.4353837260497597,-1.1953913450484202,-1.1953782503064954,0.7351991098992723,-1.5589171363410903,0.0
9,-0.6860219590872544,-1.4064475652976502,-1.2043401558479365,-1.2043714064654534,0.7412159381994524,-1.1744231819371425,0.0
10,-0.6827402542494152,-1.411260376351266,-1.1563786768246858,-1.1564011283152458,0.7424833942960797,-1.2510882884583852,0.0
11,-0.6678517494894677,-1.3776107300688627,-1.2230342614767025,-1.2230822546908902,0.7515090488584453,-1.0638388468533555,0.0
12,-0.6729982697628394,-1.40893210669828,-1.1899750014534476,-1.1899880883053264,0.7464846348178614,-1.340794509828886,0.0
13,-0.5223255492852876,-0.875873178408868,-0.8610064483687279,-0.8610666721347405,0.6000382476951712,-0.5007268983828728,0.0
14,-0.00104452677517608,-1.1574542714796983,-1.2639456194143177,-1.2635171013475712,0.6503986094828695,-1.5967056924042229,0.0
15,-0.6839555880195718,-1.413122633144856,-1.180485361857331,-1.1805026457585726,0.7415252590443433,-1.315503012838857,0.0
16,-0.6901512059406377,-1.4373997909844707,-1.1952246493668366,-1.1953399327359187,0.7347479830523026,-0.6157411353289899,0.0
17,0.3528594302821967,-0.935276014812614,-1.2468996186167318,-1.2460908141773945,0.6591985230955804,-1.5030220850843785,0.0
18,-0.07562515081250865,-1.1717332281853234,-1.2370406210986165,-1.2368252649707154,0.6586317800644547,-0.7905698684914213,0.0
19,-0.6809009460091507,-1.4082534947085634,-1.1807476671628725,-1.1807503134409092,0.7423897610590798,-1.417160402181584,0.0
20,-0.684679258146554,-1.4161580232971862,-1.2044297405551543,-1.204477144372869,0.742983565791603,-1.1166090445591517,0.0
21,-0.04386270045796742,-1.1836800511676335,-1.2736426957084401,-1.2734135763717753,0.6498649743906489,-0.5976668034617143,0.0
22,-0.6888974668352823,-1.436421144448646,-1.1953958403571558,-1.1953832110463816,0.7368605132710963,-1.5587556101416504,0.0
23,0.285850703328684,-0.9982528616505558,-1.2640996034878547,-1.2632873956108905,0.6497359649983202,-1.5583721095934673,0.0
24,-0.28243081504496537,-1.3414140207255028,-1.227352469175919,-1.2273550904633106,0.6421663963060975,-0.9499495906909804,0.0
25,-0.6833353472670983,-1.4406316433129556,-1.1859498330538627,-1.1859435504146485,0.7348592298364808,-1.500288339376435,0.0
26,-0.6918270029166954,-1.4043593899641362,-1.1806486432996746,-1.1807245528406647,0.7417564786783785,-0.8158933686685993,0.0
27,-0.12770163802282702,-1.2062890648935118,-1.2637913811777,-1.2636640384391211,0.649676382498488,-0.5947807072246152,0.0
28,-0.6906309807321871,-1.4404839063975012,-1.2045640752896634,-1.2045614878522708,0.7343626850398864,-1.486035843948075,0.0
29,-0.4186040408661427,-1.3778293157179835,-1.2372861898105458,-1.237427800776815,0.6478912027164093,-1.073088542339127,0.0
30,-0.6906033386457391,-1.4392048179084331,-1.1805746083725168,-1.1806674883322632,0.7325054910746884,-0.8341099276980918,0.0
31,-0.6936148070184631,-1.4248132843797652,-1.1951084037743869,-1.1951854016443086,0.7335272375434022,-0.9283736897941653,0.0
32,-0.684430594030476,-1.4102153210261328,-1.1798755074400398,-1.1799022509504857,0.7425764174211616,-1.2452143957217818,0.0
33,-0.6892144943537141,-1.4389298020198238,-1.2047417675176055,-1.2047296322837595,0.7357630735841726,-1.5620025470867225,0.0
34,-0.68977618144259,-1.4375825168530723,-1.2091716518743076,-1.2092775339523552,0.7360354120154222,-0.6561562237973468,0.0
35,-0.08911153619631962,-1.2081952317057967,-1.263878796907479,-1.2636913155536178,0.6503711149397656,-0.6505656989056449,0.0
36,-0.683629986315952,-1.4086649346459421,-1.1809038917309425,-1.180909472453346,0.7406476419921342,-1.3924601209593308,0.0
37,-0.6812439890278071,-1.4139788258436385,-1.1805524370820935,-1.1805616653895508,0.7415879337693467,-1.3460500199468957,0.0
38,-0.03933181547862946,-1.1591035469320345,-1.2639360028528623,-1.2635652291573636,0.6499455407531229,-1.5942238092928553,0.0
39,-0.6895581608148071,-1.4359781039515453,-1.1953298537420733,-1.195459902553731,0.7352320789052362,-0.5575149271673299,0.0
40,0.29484465653340286,-1.2444189371866827,-1.1174006799347966,-1.1166155615564908,0.6408490738384861,-1.8115562272870394,0.0
41,-0.6908622277876818,-1.436132833805114,-1.1614413326805098,-1.161538947784065,0.7337223576155156,-0.7749410499815308,0.0
42,-0.6284298519944207,-1.7018517326459546,0.8774528825899193,-1.135442142341734,-0.3611957606573599,-1.3179341484143772,0.0
43,-0.6881425650072085,-1.4092910417259124,-1.2138787636652364,-1.2139327427611937,0.7440967259658573,-1.0000974234034552,0.0
44,-0.6863415456670044,-1.4110573042256283,-1.2042697152225443,-1.2043019270052782,0.741069676558769,-1.1753123267210888,0.0
45,-0.6904414826114842,-1.4382278366475798,-1.1953031772537144,-1.1954181099529224,0.733882157883352,-0.6347744222633029,0.0
46,-0.6854368100539135,-1.4099903201768051,-1.2044015107808075,-1.2044177875496898,0.7398929840797216,-1.282082361185917,0.0
47,0.38728526185570955,-0.9170629696468144,-1.236641683653052,-1.2357670251979553,0.6475235157413073,-1.5032399459065067,0.0
48,-0.6829330137948194,-1.4100391949020126,-1.1566952099687948,-1.1567128712554426,0.7423474865701057,-1.282276650632059,0.0
49,-0.6710936755679314,-1.3757204838865345,-1.1894726715825703,-1.18953484110674,0.7504880154629875,-0.982379177865124,0.0
50,-0.6841894673785878,-1.4096466788198636,-1.1801589718872172,-1.1801804761051482,0.7401189792306894,-1.2499541601641018,0.0
51,-0.6853663608872779,-1.40991762470229,-1.1801088501308736,-1.18013516488415,0.7419179896726429,-1.2462058403972756,0.0
52,-0.6900096952025746,-1.4357075213122794,-1.1953489836236462,-1.195456033890766,0.7342780691329495,-0.7308809930189569,0.0
53,-0.6848366237129834,-1.413347265689707,-1.2044005792718946,-1.2044330299333508,0.7394048522108474,-1.2203805897887172,0.0
54,-0.6719332207543077,-1.4050844445777397,-1.2047097648959022,-1.2048105425671618,0.7442539833469215,-0.662318428135001,0.0
55,-0.5579342781625284,-1.8193481191953988,0.8011508476625964,0.8011468193606878,-1.7236448546067726,-1.5938894249170645,0.0
56,0.29422343016502917,-0.9640338327271305,-1.2271306691644832,-1.2263254075902168,0.6494850805496404,-1.5055366610013785,0.0
57,0.3376742525219757,-0.9717438143011535,-1.2369685667983388,-1.2360941451466174,0.6500208235703238,-1.5206392465584901,0.0
58,-0.6151797688544427,-1.7020346491295413,0.8069227177725562,0.8069200327092558,-1.5848749059465512,-1.8818155818151654,0.0
59,-0.20773433566747945,-1.270862693320111,-1.2636456535485299,-1.2636257150542798,0.6505925110523071,-0.7696691524041737,0.0
60,-0.6903373011138538,-1.4377111118039183,-1.195269480920219,-1.1953912385672132,0.7359920230437125,-0.5842302810833029,0.0
61,0.24038246765953197,-0.9951543256859219,-1.236869988742938,-1.2361408394462055,0.6507376059001915,-1.519376192190594,0.0
62,-0.6893317007010291,-1.4356846987219898,-1.1953939869121812,-1.1955232883719686,0.7348495409133945,-0.5041240843981103,0.0
63,-0.6870864414347837,-1.4357699550160428,-1.1954004350656058,-1.1955274206587816,0.7362430653309603,-0.569158943078095,0.0
64,-0.680760957289424,-1.4088206121830738,-1.1714240698455416,-1.1714338926846746,0.742756746639167,-1.3699742921998412,0.0
65,-0.690606464502738,-1.4364797402362295,-1.1951914735228777,-1.195291749017781,0.7340215692132235,-0.7761069323111129,0.0
66,-0.42385264914582094,-1.3945622892954779,-1.237211904236765,-1.2373465175397649,0.6385932373194182,-1.1265741175938486,0.0
67,-0.6827441436430025,-1.411422502243062,-1.1896435769293507,-1.1896608034848886,0.7427574792837913,-1.2826932175867336,0.0
68,-0.6828807105367412,-1.4111004082754308,-1.179867606352925,-1.1798893820291414,0.742866660050296,-1.2484051728574512,0.0
69,0.2949531559612695,-0.9966952024597948,-1.2210072231382245,-1.220193493900357,0.6494112578951282,-1.5197521754278487,0.0
70,-0.21170036691250954,-1.2659819566337311,-1.273450779843295,-1.273429656896352,0.6479349737079876,-0.7616146032581083,0.0
71,-0.13214332725855782,-1.2270696025570416,-1.263822951986651,-1.263690996252023,0.647376327243225,-0.6536687024629704,0.0
72,-0.688557630369955,-1.4095394801897887,-1.1951381849850933,-1.1952039918220598,0.7427762153613223,-0.9752382460736362,0.0
73,-0.689183624708992,-1.4366191944204374,-1.1953942754019986,-1.1955258759348508,0.7346159463509652,-0.5641561309276827,0.0
74,-0.6870451916484274,-1.4088306198853207,-1.2044821419874028,-1.204520654375128,0.7413106318579649,-1.1350555944012026,0.0
75,-0.1312885398865956,-1.2290313538365727,-1.253975376557515,-1.253844070200098,0.6500527829629794,-0.6546770643023854,0.0
76,-0.5959990087101082,-1.723256260164381,0.8068566611670496,0.8068531943763757,-1.7277945131094539,-1.4888808537728653,0.0
77,-0.5614307196391957,-1.7866301917585514,0.8070122658462391,0.8070085876284692,-1.7266787782520963,-1.5518070644740904,0.0
78,-0.6945066381585959,-1.4201480219144806,-1.1954027068267954,-1.1953906278600683,0.7340493948504566,-1.5334563820697356,0.0
79,-0.007148588258257704,-1.1599179913564837,-1.263945003285795,-1.2635179004234236,0.6497213014173825,-1.5948555467858616,0.0
80,-0.6866653057444595,-1.440596287502362,-1.1860174850288794,-1.1860061248660994,0.7338528829595884,-1.5465187201305846,0.0
81,-0.6853725536589322,-1.4083870801895841,-1.204367263174309,-1.204380720902211,0.7411184934902424,-1.3434852799728008,0.0
82,0.2875885712352996,-0.9668585526094626,-1.2365714168313648,-1.2357703190750042,0.6487795579285363,-1.5026840623451205,0.0
83,-0.683175633102965,-1.4074048001172272,-1.180553963874099,-1.1805671698011992,0.7416430644652074,-1.309494919089661,0.0
84,-0.6848647975193894,-1.4407721230442263,-1.1954210359447899,-1.1954115066126174,0.7352596453474051,-1.5338569524828227,0.0
85,-0.6962530603563957,-1.4251155329615908,-1.1951516682726573,-1.1952076465577564,0.7337645115095869,-1.0226472616133297,0.0
86,-0.7055690512443478,-1.5370650709980676,0.8131242554705117,0.8131248899376001,-1.6931810791649404,-1.7665810058192737,0.0
87,-0.04048276812522128,-1.1817798965607167,-1.2638803072520237,-1.2635014728965546,0.6487294199643924,-1.5960869970770872,0.0
88,-0.6906601681238986,-1.4370639410247705,-1.170865176544984,-1.170955956723576,0.7336949512245347,-0.76995354597351,0.0
89,-0.6836497159894858,-1.4408766935198836,-1.1953908062695577,-1.195383574034047,0.7350585509289799,-1.5202744751813129,0.0
90,-0.6831427639760238,-1.4404402931644495,-1.171375245460273,-1.1713745329373781,0.73474554074969,-1.4460545164775147,0.0
91,-0.5649583844197401,-1.6778194117155518,0.8064351967393603,0.8064315103495103,-1.6828789177332237,-1.5090195850132022,0.0
92,-0.6842135467706743,-1.4373584500673522,-1.1953425805177638,-1.1953354482229188,0.7347135079309779,-1.516485422310717,0.0
93,-0.2882574702813632,-1.3239213723817855,-1.2270152899768039,-1.2270323032504662,0.6418459797836499,-0.8180165004514992,0.0
94,-0.6949857237935312,-1.4249815115113043,-1.1952432992682422,-1.195286211998473,0.7321262469093456,-1.1528203554751961,0.0
95,-0.6380481096076064,-1.6890026996026344,0.807336540038553,0.8073360994732495,-1.5948684695394577,-1.8891641465277311,0.0
96,-0.23808610001768077,-1.2551604429281888,-1.2470663719675361,-1.2470258983193834,0.652143110217635,-0.8932673112089338,0.0
97,-0.2733843506996255,-1.273126395552848,-1.2468334150281484,-1.246836277446716,0.6556979495539367,-0.8447872084678539,0.0
98,-0.6882097674200274,-1.4370956688301104,-1.1953560977251854,-1.195486465863033,0.734891136625199,-0.5071837876236429,0.0
99,-0.6706487640895904,-1.372701637669788,-1.190031849371679,-1.1901070594947607,0.7488845918118169,-0.8832158567380932,0.0
100,-0.23908965599739634,-1.2539895990249335,-1.2468458845325296,-1.24685513759963,0.6561975082834415,-0.8339962476754498,0.0
101,-0.6818971973971467,-1.4455314541974744,-1.1799479850868868,-1.1799483181144648,0.736485263920497,-1.4712042048119367,0.0
102,-0.6896018279841386,-1.4347468218848949,-1.195275147389366,-1.1954125591458187,0.7353224889576992,-0.5161393390497766,0.0
103,0.23289566800772332,-1.024676253939635,-1.2267272029863219,-1.2259972760361064,0.6484717649653231,-1.5024345508772319,0.0
104,0.23885403172034103,-1.0307938664140597,-1.2738614565752462,-1.2731238514922083,0.648710293495446,-1.5435377310019418,0.0
105,0.0014581039517462813,-1.1619645549931557,-1.2736769125818284,-1.2734463139545773,0.6503403597733575,-0.5516011087102615,0.0
106,-0.16786473489896153,-1.2282546952350109,-1.2637080668050824,-1.2636274734543385,0.6501645100908652,-0.6043030110900052,0.0
107,-0.29088073742494674,-1.2868780471935708,-1.2472096790163387,-1.2472173000132172,0.6569957371305583,-1.0326382156395044,0.0
108,-0.682142422219654,-1.409754939692523,-1.1806595349004134,-1.1806661563446639,0.7407828812281073,-1.3946825327294965,0.0
109,-0.6891497341371063,-1.433499339021053,-1.1953451875372911,-1.1954759799245867,0.7340814231377024,-0.5015624454445085,0.0
110,-0.24589315948699447,-1.2882104275885031,-1.2636583441749432,-1.263638362470107,0.64920365594034,-0.7583980012330859,0.0
111,-0.6807651854899889,-1.4100907136278842,-1.1805197861483887,-1.1805226623084437,0.7418878971845156,-1.4180109638107465,0.0
112,-0.6837263437359818,-1.4093568504564558,-1.204486356278171,-1.2045182402176433,0.7416190998831473,-1.1769685502447544,0.0
113,-0.6951582534793889,-1.417451246807738,-1.1953791888659626,-1.1953676220653102,0.7338998789528962,-1.5304247675508296,0.0
114,-1.2435797185080177,-2.355638092238805,0.5337599543183065,0.5337591854925806,-2.5030360119607833,-2.657708586897687,0.0
115,-0.29088073742494674,-1.2868780471935708,-1.2472096790163387,-1.2472173000132172,0.6569957371305583,-1.0326382156395044,0.0
116,-0.3381588269786895,-1.3387615523567298,-1.237189187022862,-1.2372614486297369,0.6478519529145367,-0.9150807502330065,0.0
117,0.08815090579149631,-1.1088574198982193,-1.2640750105883596,-1.2635277239630351,0.6503538827798495,-1.5918209411533912,0.0
118,-0.6826191760794257,-1.4103503520469485,-1.1805691703375552,-1.1805745472884042,0.7409016271481423,-1.3923190807694628,0.0
119,-0.29088073742494674,-1.2868780471935708,-1.2472096790163387,-1.2472173000132172,0.6569957371305583,-1.0326382156395044,0.0
120,-0.6804156329992108,-1.4450223320233118,-1.1705050672965023,-1.1705043276039184,0.7355633148177448,-1.4739582118100338,0.0
121,-0.6690658498776085,-1.3783364496846258,-1.213832538397702,-1.213869679050735,0.749211116303102,-1.1093303246622614,0.0
122,-0.0002707447568587318,-1.1625708160742985,-1.2638680355287986,-1.263494385853885,0.6486051488595155,-1.5981244152770444,0.0
123,-0.30724090847776747,-1.3163727529569742,-1.227235594847856,-1.2273005828498702,0.6476312384388505,-0.9150211428268117,0.0
124,-0.689936313578164,-1.4372696478857208,-1.1859259104293176,-1.186040669355734,0.7357224410089217,-0.6656057516456781,0.0
125,-0.6894805400474118,-1.4059415436900828,-1.1806805576548172,-1.180762948735453,0.7425199765144693,-0.80029129839851,0.0
126,-0.1291761298750222,-1.223797360605475,-1.2539776084351972,-1.2538496537326176,0.649576198100057,-0.5957144115309126,0.0
127,-0.4468390561994072,-1.4074632808445897,-1.2175915720202104,-1.2177499328601753,0.6424861903152145,-1.1267504164213284,0.0
128,0.09190245516368034,-1.1071183893190608,-1.2541658246647105,-1.2536797805840272,0.6493813546766767,-1.5699094861106508,0.0
129,-0.6913039450346297,-1.4371537407694315,-1.1858125801282058,-1.1859255838790803,0.7334429079168655,-0.656588512867276,0.0
130,-0.18414277528798795,-1.2356720313011835,-1.253938260742564,-1.2538744173762066,0.6509649076942531,-0.7521828711803885,0.0
131,-0.68817085748062,-1.439975176133757,-1.1953869824848546,-1.1955185500108958,0.7347597233427492,-0.5529804361843762,0.0
132,-0.6852611572101748,-1.4113955954643753,-1.2043013335727542,-1.2043261778482781,0.740670145094764,-1.2117692822880581,0.0
133,-0.0003656938304618107,-1.1620781538658405,-1.2639282889016057,-1.263501134887183,0.6499397468521698,-1.5985158236208543,0.0
